chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1653766200,2022-05-28T19:30:00Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.19/TB=20.38/V=7613 BISEA
0,1653766230,2022-05-28T19:30:30Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.19/TB=20.31/V=7653 BISEA
0,1653766245,2022-05-28T19:30:45Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=20.25/V=7593 BISEA
0,1653766260,2022-05-28T19:31:00Z,KG7QEC-11,KG7QEC-11,27(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,224,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=20.25/V=7593 BISEA
0,1653766275,2022-05-28T19:31:15Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,225.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=20.13/V=7633 BISEA
0,1653766290,2022-05-28T19:31:30Z,KG7QEC-11,KG7QEC-11,27(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,223.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=20.06/V=7693 BISEA
0,1653766305,2022-05-28T19:31:45Z,KG7QEC-11,KG7QEC-11,27(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,225.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=20.00/V=7593 BISEA
0,1653766320,2022-05-28T19:32:00Z,KG7QEC-11,KG7QEC-11,27(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,228.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=20.00/V=7593 BISEA
0,1653766335,2022-05-28T19:32:15Z,KG7QEC-11,KG7QEC-11,27(8/12),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,226.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=20.00/V=7593 BISEA
0,1653766350,2022-05-28T19:32:30Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,223.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.94/V=7593 BISEA
0,1653766365,2022-05-28T19:32:45Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,223.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=20.00/V=7593 BISEA
0,1653766380,2022-05-28T19:33:00Z,KG7QEC-11,KG7QEC-11,27(7/12),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,223.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.94/V=7593 BISEA
0,1653766395,2022-05-28T19:33:15Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,224.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.00/TB=19.94/V=7613 BISEA
0,1653766410,2022-05-28T19:33:30Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,225.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.88/V=7633 BISEA
0,1653766425,2022-05-28T19:33:45Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,223.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.00/TB=19.94/V=7613 BISEA
0,1653766440,2022-05-28T19:34:00Z,KG7QEC-11,KG7QEC-11,29(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,224.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.81/V=7633 BISEA
0,1653766455,2022-05-28T19:34:15Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,225.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=19.81/V=7593 BISEA
0,1653766470,2022-05-28T19:34:30Z,KG7QEC-11,KG7QEC-11,27(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.75/V=7693 BISEA
0,1653766485,2022-05-28T19:34:45Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.75/V=7633 BISEA
0,1653766500,2022-05-28T19:35:00Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,226.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.69/V=7633 BISEA
0,1653766515,2022-05-28T19:35:15Z,KG7QEC-11,KG7QEC-11,29(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.69/V=7593 BISEA
0,1653766530,2022-05-28T19:35:30Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.69/V=7633 BISEA
0,1653766545,2022-05-28T19:35:45Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.00/TB=19.75/V=7572 BISEA
0,1653766560,2022-05-28T19:36:00Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.81/V=7572 BISEA
0,1653766575,2022-05-28T19:36:15Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.81/V=7572 BISEA
0,1653766590,2022-05-28T19:36:30Z,KG7QEC-11,KG7QEC-11,27(7/12),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.81/V=7613 BISEA
0,1653766605,2022-05-28T19:36:45Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,228.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.81/V=7572 BISEA
0,1653766620,2022-05-28T19:37:00Z,KG7QEC-11,KG7QEC-11,27(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.88/V=7653 BISEA
0,1653766635,2022-05-28T19:37:15Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.13/TB=19.88/V=7572 BISEA
0,1653766650,2022-05-28T19:37:30Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.94/V=7572 BISEA
0,1653766665,2022-05-28T19:37:45Z,KG7QEC-11,KG7QEC-11,29(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.94/V=7633 BISEA
0,1653766680,2022-05-28T19:38:00Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.13/TB=19.88/V=7613 BISEA
0,1653766695,2022-05-28T19:38:15Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,229.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.94/V=7613 BISEA
0,1653766710,2022-05-28T19:38:30Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.9545,-119.988667,0,0,229.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=20.00/V=7572 BISEA
0,1653766725,2022-05-28T19:38:45Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,228.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.94/V=7572 BISEA
0,1653766740,2022-05-28T19:39:00Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.94/V=7572 BISEA
0,1653766755,2022-05-28T19:39:15Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.88/V=7572 BISEA
0,1653766770,2022-05-28T19:39:30Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.88/V=7572 BISEA
0,1653766785,2022-05-28T19:39:45Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=19.75/V=7593 BISEA
0,1653766800,2022-05-28T19:40:00Z,KG7QEC-11,KG7QEC-11,27(7/12),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.75/V=7572 BISEA
0,1653766815,2022-05-28T19:40:15Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=19.81/V=7572 BISEA
0,1653766830,2022-05-28T19:40:30Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,229.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.94/TB=19.81/V=7572 BISEA
0,1653766845,2022-05-28T19:40:45Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,228.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.00/TB=19.88/V=7613 BISEA
0,1653766860,2022-05-28T19:41:00Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.06/TB=19.94/V=7572 BISEA
0,1653766875,2022-05-28T19:41:15Z,KG7QEC-11,KG7QEC-11,27(7/12),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.19/TB=19.94/V=7556 BISEA
0,1653766890,2022-05-28T19:41:30Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.25/TB=20.00/V=7593 BISEA
0,1653766905,2022-05-28T19:41:45Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.19/TB=20.00/V=7613 BISEA
0,1653766920,2022-05-28T19:42:00Z,KG7QEC-11,KG7QEC-11,32(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,1,89,231.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.00/TB=20.06/V=7572 BISEA
0,1653766935,2022-05-28T19:42:15Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,228.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=20.00/V=7556 BISEA
0,1653766950,2022-05-28T19:42:30Z,KG7QEC-11,KG7QEC-11,29(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,228,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.88/V=7556 BISEA
0,1653766965,2022-05-28T19:42:45Z,KG7QEC-11,KG7QEC-11,29(8/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.8,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=19.81/V=7593 BISEA
0,1653766980,2022-05-28T19:43:00Z,KG7QEC-11,KG7QEC-11,29(7/15),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.63/TB=19.81/V=7613 BISEA
0,1653766995,2022-05-28T19:43:15Z,KG7QEC-11,KG7QEC-11,29(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.63/TB=19.75/V=7613 BISEA
0,1653767010,2022-05-28T19:43:30Z,KG7QEC-11,KG7QEC-11,29(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.63/TB=19.75/V=7572 BISEA
0,1653767025,2022-05-28T19:43:45Z,KG7QEC-11,KG7QEC-11,29(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.75/V=7613 BISEA
0,1653767056,2022-05-28T19:44:16Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=19.75/V=7653 BISEA
0,1653767071,2022-05-28T19:44:31Z,KG7QEC-11,KG7QEC-11,29(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,223.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.81/V=7593 BISEA
0,1653767086,2022-05-28T19:44:46Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.69/V=7556 BISEA
0,1653767101,2022-05-28T19:45:01Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,224,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.69/V=7556 BISEA
0,1653767116,2022-05-28T19:45:16Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,223.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.69/V=7593 BISEA
0,1653767131,2022-05-28T19:45:31Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,223.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.63/V=7536 BISEA
0,1653767146,2022-05-28T19:45:46Z,KG7QEC-11,KG7QEC-11,29(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,223.7,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.63/V=7556 BISEA
0,1653767161,2022-05-28T19:46:01Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.63/V=7613 BISEA
0,1653767176,2022-05-28T19:46:16Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.56/V=7556 BISEA
0,1653767191,2022-05-28T19:46:31Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.63/V=7572 BISEA
0,1653767206,2022-05-28T19:46:46Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.9,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.75/TB=19.56/V=7556 BISEA
0,1653767221,2022-05-28T19:47:01Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=19.50/V=7572 BISEA
0,1653767236,2022-05-28T19:47:16Z,KG7QEC-11,KG7QEC-11,27(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.1,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=19.50/V=7556 BISEA
0,1653767251,2022-05-28T19:47:31Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,227.4,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=19.50/V=7556 BISEA
0,1653767266,2022-05-28T19:47:46Z,KG7QEC-11,KG7QEC-11,28(7/14),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,228,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.63/TB=19.50/V=7556 BISEA
0,1653767281,2022-05-28T19:48:01Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,226.5,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=19.50/V=7556 BISEA
0,1653767296,2022-05-28T19:48:16Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.6,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.63/TB=19.50/V=7613 BISEA
0,1653767311,2022-05-28T19:48:31Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.69/TB=19.50/V=7593 BISEA
0,1653767326,2022-05-28T19:48:46Z,KG7QEC-11,KG7QEC-11,28(8/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,228,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.81/TB=19.50/V=7593 BISEA
0,1653767341,2022-05-28T19:49:01Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988667,0,0,225.2,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=17.88/TB=19.56/V=7593 BISEA
0,1653767356,2022-05-28T19:49:16Z,KG7QEC-11,KG7QEC-11,28(7/13),0,/,KG7QEC-11,/O,46.954667,-119.988833,0,0,224.3,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,/TA=18.00/TB=19.50/V=7593 BISEA
